record_id_a,record_id_b,given_name_sim,surname_sim,address_sim,suburb_sim,date_of_birth_exact,state_exact,postcode_exact,hybrid_empi_score,ecm_probability,model_score,model_decision,decision_reason,given_name_a,surname_a,date_of_birth_a,address_a,suburb_a,state_a,postcode_a,sex_a,identifier_a,given_name_b,surname_b,date_of_birth_b,address_b,suburb_b,state_b,postcode_b,sex_b,identifier_b
rec-1843-org,rec-1843-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,ethan,hipkiss,19500912,7 lempriere crescent spring creek,woolgoolga,qld,3199,,3524910,ethan,hipkiss,19500212,7 lempriere crescent spring creek,woolgoolga,qld,3199,,3524910
rec-2580-org,rec-2580-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,charlie,white,19070917,76 kavel street posetto,campbelltown,sa,6110,,3793652,charlie,white,19190109,76 kavel street posetto,campbelltown,sa,6110,,3793652
rec-2918-org,rec-2918-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,ella,perriam,19090118,17 chipperfield circuit kingfisher lodge,north bondi,act,5022,,7801650,ella,perriam,,17 chipperfield circuit kingfisher lodge,north bondi,act,5022,,7801650
rec-324-org,rec-324-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,aidan,finlay,19131116,27 maribyrnong avenue villa 3,roleystone,,2000,,8412107,aidan,finlay,19131416,27 maribyrnong avenue villa 3,roleystone,,2000,,8412107
rec-3240-org,rec-3240-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,james,crook,19510227,3 antis street myrrhee,shelley,nsw,2711,,5851238,james,crook,19520227,3 antis street myrrhee,shelley,nsw,2711,,5851238
rec-3124-org,rec-3124-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,nicholas,colquhoun,19370130,241 chataway crescent gibraltar,blandford,qld,2166,,2145262,nicholas,colquhoun,,241 chataway crescent gibraltar,blandford,qld,2166,,2145262
rec-1526-org,rec-1526-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,dominic,elwan,19890815,91 tinderry circuit larnach,coutts crossing,vic,3350,,6995897,dominic,elwan,19890825,91 tinderry circuit larnach,coutts crossing,vic,3350,,6995897
rec-1591-org,rec-1591-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jasmine,clarke,19741020,489 cambooya,noble park,vic,3413,,9562970,jasmine,clarke,,489 cambooya,noble park,vic,3413,,9562970
rec-2332-org,rec-2332-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,laura,mizon,19510906,52 mugga lane jarrah rd shopping town,penguin,nsw,2038,,9223852,laura,mizon,19510096,52 mugga lane jarrah rd shopping town,penguin,nsw,2038,,4320123
rec-240-org,rec-240-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,seth,jolly,19460808,16 reddall close arrowgrove,colac,qld,4370,,7445552,seth,jolly,,16 reddall close arrowgrove,colac,qld,4370,,7445552
rec-253-org,rec-253-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,samantha,kerslake,19690926,14 howard street the meadows,keiraville,nsw,6167,,7977658,samantha,kerslake,,14 howard street the meadows,keiraville,nsw,6167,,7977658
rec-2533-org,rec-2533-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jayden,hick,19861119,42 wisdom place baroona,north motton,sa,3350,,9522196,jayden,hick,19861919,42 wisdom place baroona,north motton,sa,3350,,9522196
rec-2978-org,rec-2978-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,natalia,bajic,19130312,19 delegate street corcoran,jesmond,wa,3977,,8300817,natalia,bajic,19370101,19 delegate street corcoran,jesmond,wa,3977,,8300817
rec-2692-org,rec-2692-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,mya,maksim,19650630,41 lambrigg street brest hill,st kilda,vic,6050,,1488918,mya,maksim,19658630,41 lambrigg street brest hill,st kilda,vic,6050,,1488918
rec-1408-org,rec-1408-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,kierra,harrington,19700127,45 shepherdson place oakdale,rye,qld,4127,,9648034,kierra,harrington,19031001,45 shepherdson place oakdale,rye,qld,4127,,9648034
rec-1796-org,rec-1796-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jake,george,19731020,22 springvale drive inverwood,belmont,wa,3350,,3265845,jake,george,19200727,22 springvale drive inverwood,belmont,wa,3350,,3265845
rec-4057-org,rec-4057-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,liam,rollins,19690515,30 lampard circuit erinmoore,clayton,,2445,,2549634,liam,rollins,19690525,30 lampard circuit erinmoore,clayton,,2445,,2549634
rec-4573-org,rec-4573-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jamie,death,19650829,2 galway place wylarah,werribee south,nsw,3356,,3127934,jamie,death,19540328,2 galway place wylarah,werribee south,nsw,3356,,3127934
rec-4771-org,rec-4771-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,kayla,kerkham,19130824,29 cobb crescent beach house,denmark,qld,2318,,4646463,kayla,kerkham,19130284,29 cobb crescent beach house,denmark,qld,2318,,4646463
rec-4851-org,rec-4851-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,noah,doman,19861126,20 boucaut place oakdale,clarinda,vic,3072,,4747349,noah,doman,,20 boucaut place oakdale,clarinda,vic,3072,,4747349
rec-1290-org,rec-1290-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,kirra,browne,19430407,26 shoalhaven avenue loormeah park,surry hills,tas,3042,,8370048,kirra,browne,19403407,26 shoalhaven avenue loormeah park,surry hills,tas,3042,,8221881
rec-4515-org,rec-4515-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,monique,novak,19750223,8 garanya street bells hills,dianella,vic,2611,,9734143,monique,novak,19050719,8 garanya street bells hills,dianella,vic,2611,,9734143
rec-4953-org,rec-4953-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,christian,goetze,19510117,5 manna close torrington,mill park,nsw,2323,,3619285,christian,goetze,19510127,5 manna close torrington,mill park,nsw,2323,,3619285
rec-1302-org,rec-1302-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,tiarna,mason,19640227,37 ames place grandview,ashgrove,sa,2077,,7346247,tiarna,mason,19700818,37 ames place grandview,ashgrove,sa,2077,,7346247
rec-1309-org,rec-1309-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,zoe,szepessy,19330122,creswell street laguna estate,narooma,nsw,2430,,9920487,zoe,szepessy,19330212,creswell street laguna estate,narooma,nsw,2430,,1322282
rec-5-org,rec-5-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,josephine,yu,19110903,145 hensman street lambar,burwood,wa,6164,,5792336,josephine,yu,19310920,145 hensman street lambar,burwood,wa,6164,,5792336
rec-4324-org,rec-4324-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,lauren,nguyen,19110707,253 myers place canberra hse,coomba,nsw,5034,,2534716,lauren,nguyen,,253 myers place canberra hse,coomba,nsw,5034,,2534716
rec-509-org,rec-509-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,benjamin,green,19651021,12 woolner circuit mirani,reynella,sa,2905,,8195933,benjamin,green,,12 woolner circuit mirani,reynella,sa,2905,,8195933
rec-4721-org,rec-4721-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,ethan,steed,19091116,38 williamson street wilga,greensborough,vic,2074,,5384988,ethan,steed,19900708,38 williamson street wilga,greensborough,vic,2074,,5384988
rec-1131-org,rec-1131-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,oscar,ovens,19060608,15 bennett street,sheidow park,wa,2606,,3538621,oscar,ovens,,15 bennett street,sheidow park,wa,2606,,3538621
rec-515-org,rec-515-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,bellchambers,19140325,298 winnecke street siesta caravn park,mosman,tas,2330,,2384529,ruby,bellchambers,,298 winnecke street siesta caravn park,mosman,tas,2330,,2384529
rec-3729-org,rec-3729-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,hentze,19030606,30 harkness street glenearra,florey,sa,4178,,2379739,ruby,hentze,,30 harkness street glenearra,florey,sa,4178,,2379793
rec-3638-org,rec-3638-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,renee,browne,19490724,215 vale place,warrandyte,nsw,2251,,9563421,renee,browne,19490742,215 vale place,warrandyte,nsw,2251,,9563421
rec-11-org,rec-11-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jake,fawkner,19500506,wolff crescent,proserpine,vic,4011,,3844004,jake,fawkner,,wolff crescent,proserpine,vic,4011,,3844004
rec-626-org,rec-626-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,lauren,moorby,19820530,29 rapanea street new chum,leongatha,nsw,3146,,1758831,lauren,moorby,19802530,29 rapanea street new chum,leongatha,nsw,3146,,1758831
rec-652-org,rec-652-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,dylan,nickolai,,46 jackie howe crescent bonnie doon,waramanga,nsw,2535,,6519452,dylan,nickolai,19510622,46 jackie howe crescent bonnie doon,waramanga,nsw,2535,,6519452
rec-676-org,rec-676-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,samuel,princehorn,19761209,20 gould street somerview,warra,nsw,3152,,1347961,samuel,princehorn,19716209,20 gould street somerview,warra,nsw,3152,,1347961
rec-735-org,rec-735-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,mark,nicolle,19780420,20 florence taylor street greenacres caravan park,cloverdale,wa,5090,,5862681,mark,nicolle,19780430,20 florence taylor street greenacres caravan park,cloverdale,wa,5090,,5862681
rec-688-org,rec-688-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,sarah,crosswell,19511018,37 handasyde street matlock,beaumont,vic,2773,,6179719,sarah,crosswell,19860320,37 handasyde street matlock,beaumont,vic,2773,,6179719
rec-680-org,rec-680-dup-0,1.0,1.0,1.0,1.0,0,1,1,0.7094736842105263,0.9999999807131001,0.7821052583361696,Needs Human Review,Sent to review because score is within the uncertainty band.,jacqueline,abbondandola,19590617,24 myers place ingledell,seelands,tas,2560,,7256635,jacqueline,abbondandola,19690218,24 myers place ingledell,seelands,tas,2560,,7256635
rec-4768-org,rec-4768-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,caitlin,leslie,19420102,24 eyre street retirement village,worongary,nsw,2830,,1257356,caitlin,,19420102,24 eyre street retirement village,worongary,nsw,2830,,1257356
rec-87-org,rec-87-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,shandril,flockhart,19410912,6 maclean street seaford,ganmain,vic,7006,,2925713,shandril,,19410912,6 maclean street seaford,ganmain,vic,7006,,2925713
rec-2501-org,rec-2501-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,emiily,reid,19030519,788 tullaroop street padgee,cooloongup,nsw,2640,,7983751,emiily,haggett,19030519,788 tullaroop street padgee,cooloongup,nsw,2640,,7983751
rec-2241-org,rec-2241-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,sara,wilkins,19621027,12 boddington crescent wyseworth rmb 346,naracoorte,qld,5084,,7634727,sara,au,19621027,12 boddington crescent wyseworth rmb 346,naracoorte,qld,5084,,7694727
rec-2410-org,rec-2410-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,sarah,tuckwell,19100817,39 dines place raycroft,daisy hill,vic,6149,,8854990,sarah,,19100817,39 dines place raycroft,daisy hill,vic,6149,,8854990
rec-600-org,rec-600-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,john,matthews,19380716,55 meriden wallaroo road ivydale rsd 1820,empire bay,wa,5063,,1321103,john,,19380716,55 meriden wallaroo road ivydale rsd 1820,empire bay,wa,5063,,1321103
rec-2365-org,rec-2365-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,fraser,burford,19310910,39 davidson street riverbend,kingston,qld,3183,,6160407,fraser,jasniach,19310910,39 davidson street riverbend,kingston,qld,3183,,6160407
rec-1168-org,rec-1168-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,isabella,jessup,19331204,61 downes place spring ridge,ardeer,nsw,3058,,4702512,isabella,ryan,19331204,61 downes place spring ridge,ardeer,nsw,3058,,4702512
rec-1083-org,rec-1083-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,kyle,lowe,19821215,21 bungonia street eight mile,loftus,qld,4868,,7416603,kyle,siviiur,19821215,21 bungonia street eight mile,loftus,qld,4868,,7416603
rec-4761-org,rec-4761-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,matthew,dibble,19341010,58 candlebark close mt callan,acacia ridge,vic,5253,,2053693,matthew,sarah,19341010,58 candlebark close mt callan,acacia ridge,vic,5253,,2053693
rec-1446-org,rec-1446-dup-0,1.0,0.0,1.0,1.0,1,1,1,0.7094736842105263,0.9999999727616758,0.7821052563483136,Needs Human Review,Sent to review because score is within the uncertainty band.,christopher,shinnick,19230116,39 haugh place athlone,blacktown,nsw,3766,,8362475,christopher,,19230116,39 haugh place athlone,blacktown,nsw,3766,,8362475
